GEO.id,fipstext,state,county,poverty
0500000US26057,26057,MI,Gratiot County,6742
0500000US26059,26059,MI,Hillsdale County,6395
0500000US26061,26061,MI,Houghton County,6762
0500000US26063,26063,MI,Huron County,4409
0500000US26065,26065,MI,Ingham County,54343
0500000US26067,26067,MI,Ionia County,8487
0500000US26069,26069,MI,Iosco County,4531
0500000US26071,26071,MI,Iron County,1672
0500000US26073,26073,MI,Isabella County,15118
0500000US26075,26075,MI,Jackson County,20352
0500000US26077,26077,MI,Kalamazoo County,42141
0500000US26079,26079,MI,Kalkaska County,2612
0500000US26081,26081,MI,Kent County,76343
0500000US26083,26083,MI,Keweenaw County,269
0500000US26085,26085,MI,Lake County,2430
0500000US26087,26087,MI,Lapeer County,9324
0500000US26089,26089,MI,Leelanau County,1739
0500000US26091,26091,MI,Lenawee County,11641
0500000US26093,26093,MI,Livingston County,10912
0500000US26095,26095,MI,Luce County,1092
0500000US26097,26097,MI,Mackinac County,1465
0500000US26099,26099,MI,Macomb County,94224
0500000US26101,26101,MI,Manistee County,3255
0500000US26103,26103,MI,Marquette County,9419
0500000US26105,26105,MI,Mason County,4355
0500000US26107,26107,MI,Mecosta County,8248
0500000US26109,26109,MI,Menominee County,2965
0500000US26111,26111,MI,Midland County,7771
0500000US26113,26113,MI,Missaukee County,2198
0500000US26115,26115,MI,Monroe County,14819
0500000US26117,26117,MI,Montcalm County,9381
0500000US26119,26119,MI,Montmorency County,1535
0500000US26121,26121,MI,Muskegon County,31393
0500000US26123,26123,MI,Newaygo County,8101
0500000US26125,26125,MI,Oakland County,106650
0500000US26127,26127,MI,Oceana County,4630
0500000US26129,26129,MI,Ogemaw County,3564
0500000US26131,26131,MI,Ontonagon County,925
0500000US26133,26133,MI,Osceola County,4325
0500000US26135,26135,MI,Oscoda County,1522
0500000US26137,26137,MI,Otsego County,3369
0500000US26139,26139,MI,Ottawa County,24520
0500000US26141,26141,MI,Presque Isle County,1852
0500000US26143,26143,MI,Roscommon County,4129
0500000US26145,26145,MI,Saginaw County,33068
0500000US26147,26147,MI,St. Clair County,21781
0500000US26149,26149,MI,St. Joseph County,8948
0500000US26151,26151,MI,Sanilac County,6359
0500000US26153,26153,MI,Schoolcraft County,1162
0500000US26155,26155,MI,Shiawassee County,8106
0500000US26157,26157,MI,Tuscola County,7148
0500000US26159,26159,MI,Van Buren County,12282
0500000US26161,26161,MI,Washtenaw County,49933
0500000US26163,26163,MI,Wayne County,395250
0500000US26165,26165,MI,Wexford County,5812
0500000US27001,27001,MN,Aitkin County,2010
0500000US27003,27003,MN,Anoka County,23240
0500000US27005,27005,MN,Becker County,4200
0500000US27007,27007,MN,Beltrami County,8070
0500000US27009,27009,MN,Benton County,3345
0500000US27011,27011,MN,Big Stone County,584
0500000US27013,27013,MN,Blue Earth County,9397
0500000US27015,27015,MN,Brown County,1993
0500000US27017,27017,MN,Carlton County,3469
0500000US27019,27019,MN,Carver County,4225
0500000US27021,27021,MN,Cass County,4445
0500000US27023,27023,MN,Chippewa County,1066
0500000US27025,27025,MN,Chisago County,3554
0500000US27027,27027,MN,Clay County,7167
0500000US27029,27029,MN,Clearwater County,1432
0500000US27031,27031,MN,Cook County,526
0500000US27033,27033,MN,Cottonwood County,1346
0500000US27035,27035,MN,Crow Wing County,6975
0500000US27037,27037,MN,Dakota County,23278
0500000US27039,27039,MN,Dodge County,1560
0500000US27041,27041,MN,Douglas County,3172
0500000US27043,27043,MN,Faribault County,1584
0500000US27045,27045,MN,Fillmore County,2535
0500000US27047,27047,MN,Freeborn County,3267
0500000US27049,27049,MN,Goodhue County,3513
0500000US27051,27051,MN,Grant County,700
0500000US27053,27053,MN,Hennepin County,132137
0500000US27055,27055,MN,Houston County,1585
0500000US27057,27057,MN,Hubbard County,2677
0500000US27059,27059,MN,Isanti County,2955
0500000US27061,27061,MN,Itasca County,5898
0500000US27063,27063,MN,Jackson County,858
0500000US27065,27065,MN,Kanabec County,2064
0500000US27067,27067,MN,Kandiyohi County,4815
0500000US27069,27069,MN,Kittson County,466
0500000US27071,27071,MN,Koochiching County,1773
0500000US27073,27073,MN,Lac qui Parle County,635
0500000US27075,27075,MN,Lake County,946
0500000US27077,27077,MN,Lake of the Woods County,408
0500000US27079,27079,MN,Le Sueur County,2289
0500000US27081,27081,MN,Lincoln County,721
0500000US27083,27083,MN,Lyon County,3167
0500000US27085,27085,MN,McLeod County,2613
0500000US27087,27087,MN,Mahnomen County,941
0500000US27089,27089,MN,Marshall County,903
0500000US27091,27091,MN,Martin County,2363
0500000US27093,27093,MN,Meeker County,1604
0500000US27095,27095,MN,Mille Lacs County,3047
0500000US27097,27097,MN,Morrison County,3871
0500000US27099,27099,MN,Mower County,5104
0500000US27101,27101,MN,Murray County,757
0500000US27103,27103,MN,Nicollet County,2490
0500000US27105,27105,MN,Nobles County,2500
0500000US27107,27107,MN,Norman County,777
0500000US27109,27109,MN,Olmsted County,13027
0500000US27111,27111,MN,Otter Tail County,5976
0500000US27113,27113,MN,Pennington County,1365
0500000US27115,27115,MN,Pine County,3306
0500000US27117,27117,MN,Pipestone County,975
0500000US27119,27119,MN,Polk County,4410
0500000US27121,27121,MN,Pope County,991
0500000US27123,27123,MN,Ramsey County,73203
0500000US27125,27125,MN,Red Lake County,390
0500000US27127,27127,MN,Redwood County,1359
0500000US27129,27129,MN,Renville County,1412
0500000US27131,27131,MN,Rice County,5673
0500000US27133,27133,MN,Rock County,877
0500000US27135,27135,MN,Roseau County,1204
0500000US27137,27137,MN,St. Louis County,28177
0500000US27139,27139,MN,Scott County,7784
0500000US27141,27141,MN,Sherburne County,5703
0500000US27143,27143,MN,Sibley County,1328
0500000US27145,27145,MN,Stearns County,17429
0500000US27147,27147,MN,Steele County,3315
0500000US27149,27149,MN,Stevens County,969
0500000US27151,27151,MN,Swift County,942
0500000US27153,27153,MN,Todd County,2978
0500000US27155,27155,MN,Traverse County,414
0500000US27157,27157,MN,Wabasha County,1595
0500000US27159,27159,MN,Wadena County,1952
0500000US27161,27161,MN,Waseca County,1661
0500000US27163,27163,MN,Washington County,11304
0500000US27165,27165,MN,Watonwan County,1216
0500000US27167,27167,MN,Wilkin County,553
0500000US27169,27169,MN,Winona County,5416
0500000US27171,27171,MN,Wright County,6912
0500000US27173,27173,MN,Yellow Medicine County,963
0500000US28001,28001,MS,Adams County,9045
0500000US28003,28003,MS,Alcorn County,6175
0500000US28005,28005,MS,Amite County,2951
0500000US28007,28007,MS,Attala County,4428
0500000US28009,28009,MS,Benton County,2064
0500000US28011,28011,MS,Bolivar County,10927
0500000US28013,28013,MS,Calhoun County,3146
0500000US28015,28015,MS,Carroll County,1719
0500000US28017,28017,MS,Chickasaw County,3715
0500000US28019,28019,MS,Choctaw County,1881
0500000US28021,28021,MS,Claiborne County,3060
0500000US28023,28023,MS,Clarke County,3296
0500000US28025,28025,MS,Clay County,4657
0500000US28027,28027,MS,Coahoma County,9567
0500000US28029,28029,MS,Copiah County,7517
0500000US28031,28031,MS,Covington County,4531
0500000US28033,28033,MS,DeSoto County,17819
0500000US28035,28035,MS,Forrest County,18514
0500000US28037,28037,MS,Franklin County,1554
0500000US28039,28039,MS,George County,3714
0500000US28041,28041,MS,Greene County,2642
0500000US28043,28043,MS,Grenada County,4720
0500000US28045,28045,MS,Hancock County,7976
0500000US28047,28047,MS,Harrison County,40472
0500000US28049,28049,MS,Hinds County,48244
0500000US28051,28051,MS,Holmes County,7249
0500000US28053,28053,MS,Humphreys County,3268
0500000US28055,28055,MS,Issaquena County,409
0500000US28057,28057,MS,Itawamba County,4062
0500000US28059,28059,MS,Jackson County,24525
0500000US28061,28061,MS,Jasper County,3748
0500000US28063,28063,MS,Jefferson County,2321
0500000US28065,28065,MS,Jefferson Davis County,3034
0500000US28067,28067,MS,Jones County,13630
0500000US28069,28069,MS,Kemper County,2532
0500000US28071,28071,MS,Lafayette County,9851
0500000US28073,28073,MS,Lamar County,7614
0500000US28075,28075,MS,Lauderdale County,17531
0500000US28077,28077,MS,Lawrence County,2502
0500000US28079,28079,MS,Leake County,5218
0500000US28081,28081,MS,Lee County,14332
0500000US28083,28083,MS,Leflore County,10146
0500000US28085,28085,MS,Lincoln County,6763
0500000US28087,28087,MS,Lowndes County,12346
0500000US28089,28089,MS,Madison County,12426
0500000US28091,28091,MS,Marion County,6614
0500000US28093,28093,MS,Marshall County,7772
0500000US28095,28095,MS,Monroe County,6869
0500000US28097,28097,MS,Montgomery County,2433
0500000US28099,28099,MS,Neshoba County,6517
0500000US28101,28101,MS,Newton County,4563
0500000US28103,28103,MS,Noxubee County,3434
0500000US28105,28105,MS,Oktibbeha County,12741
0500000US28107,28107,MS,Panola County,7699
0500000US28109,28109,MS,Pearl River County,10031
0500000US28111,28111,MS,Perry County,2599
0500000US28113,28113,MS,Pike County,11649
0500000US28115,28115,MS,Pontotoc County,5725
0500000US28117,28117,MS,Prentiss County,5868
0500000US28119,28119,MS,Quitman County,2468
0500000US28121,28121,MS,Rankin County,13745
0500000US28123,28123,MS,Scott County,6303
0500000US28125,28125,MS,Sharkey County,1567
0500000US28127,28127,MS,Simpson County,6095
0500000US28129,28129,MS,Smith County,2990
0500000US28131,28131,MS,Stone County,3367
0500000US28133,28133,MS,Sunflower County,7874
0500000US28135,28135,MS,Tallahatchie County,4430
0500000US28137,28137,MS,Tate County,4648
0500000US28139,28139,MS,Tippah County,5409
0500000US28141,28141,MS,Tishomingo County,3362
0500000US28143,28143,MS,Tunica County,3164
0500000US28145,28145,MS,Union County,3655
0500000US28147,28147,MS,Walthall County,3476
0500000US28149,28149,MS,Warren County,11200
0500000US28151,28151,MS,Washington County,15883
0500000US28153,28153,MS,Wayne County,5145
0500000US28155,28155,MS,Webster County,2002
0500000US28157,28157,MS,Wilkinson County,2798
0500000US28159,28159,MS,Winston County,4070
0500000US28161,28161,MS,Yalobusha County,2812
0500000US28163,28163,MS,Yazoo County,8053
0500000US29001,29001,MO,Adair County,5343
0500000US29003,29003,MO,Andrew County,1657
0500000US29005,29005,MO,Atchison County,665
0500000US29007,29007,MO,Audrain County,4019
0500000US29009,29009,MO,Barry County,7560
0500000US29011,29011,MO,Barton County,1899
0500000US29013,29013,MO,Bates County,2204
0500000US29015,29015,MO,Benton County,3330
0500000US29017,29017,MO,Bollinger County,2076
0500000US29019,29019,MO,Boone County,27774
0500000US29021,29021,MO,Buchanan County,14999
0500000US29023,29023,MO,Butler County,9237
0500000US29025,29025,MO,Caldwell County,1121
0500000US29027,29027,MO,Callaway County,4754
0500000US29029,29029,MO,Camden County,7385
0500000US29031,29031,MO,Cape Girardeau County,11371
0500000US29033,29033,MO,Carroll County,1462
0500000US29035,29035,MO,Carter County,1298
0500000US29037,29037,MO,Cass County,8792
0500000US29039,29039,MO,Cedar County,2739
0500000US29041,29041,MO,Chariton County,966
0500000US29043,29043,MO,Christian County,8921
0500000US29045,29045,MO,Clark County,1020
0500000US29047,29047,MO,Clay County,19868
0500000US29049,29049,MO,Clinton County,2089
0500000US29051,29051,MO,Cole County,7821
0500000US29053,29053,MO,Cooper County,2362
0500000US29055,29055,MO,Crawford County,4449
0500000US29057,29057,MO,Dade County,1312
0500000US29059,29059,MO,Dallas County,3025
0500000US29061,29061,MO,Daviess County,1357
0500000US29063,29063,MO,DeKalb County,1429
0500000US29065,29065,MO,Dent County,2995
0500000US29067,29067,MO,Douglas County,2607
0500000US29069,29069,MO,Dunklin County,8089
0500000US29071,29071,MO,Franklin County,10901
0500000US29073,29073,MO,Gasconade County,1758
0500000US29075,29075,MO,Gentry County,952
0500000US29077,29077,MO,Greene County,45710
0500000US29079,29079,MO,Grundy County,1680
0500000US29081,29081,MO,Harrison County,1520
0500000US29083,29083,MO,Henry County,4402
0500000US29085,29085,MO,Hickory County,1767
0500000US29087,29087,MO,Holt County,612
0500000US29089,29089,MO,Howard County,1484
0500000US29091,29091,MO,Howell County,8110
0500000US29093,29093,MO,Iron County,2184
0500000US29095,29095,MO,Jackson County,105697
0500000US29097,29097,MO,Jasper County,20301
0500000US29099,29099,MO,Jefferson County,22484
0500000US29101,29101,MO,Johnson County,7187
0500000US29103,29103,MO,Knox County,728
0500000US29105,29105,MO,Laclede County,5480
0500000US29107,29107,MO,Lafayette County,4057
0500000US29109,29109,MO,Lawrence County,5613
0500000US29111,29111,MO,Lewis County,1590
0500000US29113,29113,MO,Lincoln County,6132
0500000US29115,29115,MO,Linn County,1927
0500000US29117,29117,MO,Livingston County,2350
0500000US29119,29119,MO,McDonald County,4776
0500000US29121,29121,MO,Macon County,2416
0500000US29123,29123,MO,Madison County,2193
0500000US29125,29125,MO,Maries County,1331
0500000US29127,29127,MO,Marion County,4000
0500000US29129,29129,MO,Mercer County,498
0500000US29131,29131,MO,Miller County,4040
0500000US29133,29133,MO,Mississippi County,3384
0500000US29135,29135,MO,Moniteau County,1696
0500000US29137,29137,MO,Monroe County,1298
0500000US29139,29139,MO,Montgomery County,1739
0500000US29141,29141,MO,Morgan County,3885
0500000US29143,29143,MO,New Madrid County,4381
0500000US29145,29145,MO,Newton County,8251
0500000US29147,29147,MO,Nodaway County,3251
0500000US29149,29149,MO,Oregon County,2640
0500000US29151,29151,MO,Osage County,1139
0500000US29153,29153,MO,Ozark County,2315
0500000US29155,29155,MO,Pemiscot County,5198
0500000US29157,29157,MO,Perry County,1941
0500000US29159,29159,MO,Pettis County,6263
0500000US29161,29161,MO,Phelps County,8126
0500000US29163,29163,MO,Pike County,2907
0500000US29165,29165,MO,Platte County,5915
0500000US29167,29167,MO,Polk County,5004
0500000US29169,29169,MO,Pulaski County,6044
0500000US29171,29171,MO,Putnam County,837
0500000US29173,29173,MO,Ralls County,1109
0500000US29175,29175,MO,Randolph County,3616
0500000US29177,29177,MO,Ray County,2453
0500000US29179,29179,MO,Reynolds County,1397
0500000US29181,29181,MO,Ripley County,3776
0500000US29183,29183,MO,St. Charles County,20198
0500000US29185,29185,MO,St. Clair County,1868
0500000US29186,29186,MO,Ste. Genevieve County,2069
0500000US29187,29187,MO,St. Francois County,9726
0500000US29189,29189,MO,St. Louis County,90126
0500000US29195,29195,MO,Saline County,3436
0500000US29197,29197,MO,Schuyler County,852
0500000US29199,29199,MO,Scotland County,778
0500000US29201,29201,MO,Scott County,7004
0500000US29203,29203,MO,Shannon County,2133
0500000US29205,29205,MO,Shelby County,977
0500000US29207,29207,MO,Stoddard County,5545
0500000US29209,29209,MO,Stone County,3960
0500000US29211,29211,MO,Sullivan County,1049
0500000US29213,29213,MO,Taney County,9006
0500000US29215,29215,MO,Texas County,7130
0500000US29217,29217,MO,Vernon County,3498
0500000US29219,29219,MO,Warren County,3935
0500000US29221,29221,MO,Washington County,5186
0500000US29223,29223,MO,Wayne County,3370
0500000US29225,29225,MO,Webster County,6189
0500000US29227,29227,MO,Worth County,279
0500000US29229,29229,MO,Wright County,4355
0500000US29510,29510,MO,St. Louis city,73250
0500000US30001,30001,MT,Beaverhead County,1291
0500000US30003,30003,MT,Big Horn County,3368
0500000US30005,30005,MT,Blaine County,1581
0500000US30007,30007,MT,Broadwater County,604
0500000US30009,30009,MT,Carbon County,1071
0500000US30011,30011,MT,Carter County,164
0500000US30013,30013,MT,Cascade County,11333
0500000US30015,30015,MT,Chouteau County,895
0500000US30017,30017,MT,Custer County,1318
0500000US30019,30019,MT,Daniels County,176
0500000US30021,30021,MT,Dawson County,989
0500000US30023,30023,MT,Deer Lodge County,1574
0500000US30025,30025,MT,Fallon County,262
0500000US30027,30027,MT,Fergus County,1619
0500000US30029,30029,MT,Flathead County,11897
0500000US30031,30031,MT,Gallatin County,11526
0500000US30033,30033,MT,Garfield County,181
0500000US30035,30035,MT,Glacier County,3792
0500000US30037,30037,MT,Golden Valley County,147
0500000US30039,30039,MT,Granite County,438
0500000US30041,30041,MT,Hill County,3140
0500000US30043,30043,MT,Jefferson County,1032
0500000US30045,30045,MT,Judith Basin County,259
0500000US30047,30047,MT,Lake County,5645
0500000US30049,30049,MT,Lewis and Clark County,6858
0500000US30051,30051,MT,Liberty County,467
0500000US30053,30053,MT,Lincoln County,3550
0500000US30055,30055,MT,McCone County,261
0500000US30057,30057,MT,Madison County,877
0500000US30059,30059,MT,Meagher County,322
0500000US30061,30061,MT,Mineral County,737
0500000US30063,30063,MT,Missoula County,17206
0500000US30065,30065,MT,Musselshell County,790
0500000US30067,30067,MT,Park County,1877
0500000US30069,30069,MT,Petroleum County,74
0500000US30071,30071,MT,Phillips County,631
0500000US30073,30073,MT,Pondera County,1083
0500000US30075,30075,MT,Powder River County,183
0500000US30077,30077,MT,Powell County,929
0500000US30079,30079,MT,Prairie County,140
0500000US30081,30081,MT,Ravalli County,5773
0500000US30083,30083,MT,Richland County,859
0500000US30085,30085,MT,Roosevelt County,2659
0500000US30087,30087,MT,Rosebud County,1525
0500000US30089,30089,MT,Sanders County,2005
0500000US30091,30091,MT,Sheridan County,379
0500000US30093,30093,MT,Silver Bow County,5193
0500000US30095,30095,MT,Stillwater County,784
0500000US30097,30097,MT,Sweet Grass County,351
0500000US30099,30099,MT,Teton County,824
0500000US30101,30101,MT,Toole County,712
0500000US30103,30103,MT,Treasure County,71
0500000US30105,30105,MT,Valley County,928
0500000US30107,30107,MT,Wheatland County,390
0500000US30109,30109,MT,Wibaux County,116
0500000US30111,30111,MT,Yellowstone County,13581
0500000US31001,31001,NE,Adams County,3835
0500000US31003,31003,NE,Antelope County,707
0500000US31005,31005,NE,Arthur County,56
0500000US31007,31007,NE,Banner County,100
0500000US31009,31009,NE,Blaine County,75
0500000US31011,31011,NE,Boone County,525
0500000US31013,31013,NE,Box Butte County,1269
0500000US31015,31015,NE,Boyd County,283
0500000US31017,31017,NE,Brown County,401
0500000US31019,31019,NE,Buffalo County,5287
0500000US31021,31021,NE,Burt County,683
0500000US31023,31023,NE,Butler County,702
0500000US31025,31025,NE,Cass County,1920
0500000US31027,31027,NE,Cedar County,803
0500000US31029,31029,NE,Chase County,359
0500000US31031,31031,NE,Cherry County,685
0500000US31033,31033,NE,Cheyenne County,935
0500000US31035,31035,NE,Clay County,681
0500000US31037,31037,NE,Colfax County,1005
0500000US31039,31039,NE,Cuming County,772
0500000US31041,31041,NE,Custer County,1236
0500000US31043,31043,NE,Dakota County,2405
0500000US31045,31045,NE,Dawes County,1366
0500000US31047,31047,NE,Dawson County,2966
0500000US31049,31049,NE,Deuel County,213
0500000US31051,31051,NE,Dixon County,480
0500000US31053,31053,NE,Dodge County,4131
0500000US31055,31055,NE,Douglas County,67359
0500000US31057,31057,NE,Dundy County,223
0500000US31059,31059,NE,Fillmore County,540
0500000US31061,31061,NE,Franklin County,393
0500000US31063,31063,NE,Frontier County,312
0500000US31065,31065,NE,Furnas County,656
0500000US31067,31067,NE,Gage County,2430
0500000US31069,31069,NE,Garden County,308
0500000US31071,31071,NE,Garfield County,249
0500000US31073,31073,NE,Gosper County,189
0500000US31075,31075,NE,Grant County,64
0500000US31077,31077,NE,Greeley County,333
0500000US31079,31079,NE,Hall County,7652
0500000US31081,31081,NE,Hamilton County,697
0500000US31083,31083,NE,Harlan County,414
0500000US31085,31085,NE,Hayes County,150
0500000US31087,31087,NE,Hitchcock County,360
0500000US31089,31089,NE,Holt County,1063
0500000US31091,31091,NE,Hooker County,56
0500000US31093,31093,NE,Howard County,663
0500000US31095,31095,NE,Jefferson County,757
0500000US31097,31097,NE,Johnson County,520
0500000US31099,31099,NE,Kearney County,584
0500000US31101,31101,NE,Keith County,1019
0500000US31103,31103,NE,Keya Paha County,127
0500000US31105,31105,NE,Kimball County,468
0500000US31107,31107,NE,Knox County,1076
0500000US31109,31109,NE,Lancaster County,35993
0500000US31111,31111,NE,Lincoln County,3272
0500000US31113,31113,NE,Logan County,79
0500000US31115,31115,NE,Loup County,94
0500000US31117,31117,NE,McPherson County,60
0500000US31119,31119,NE,Madison County,4867
0500000US31121,31121,NE,Merrick County,797
0500000US31123,31123,NE,Morrill County,775
0500000US31125,31125,NE,Nance County,432
0500000US31127,31127,NE,Nemaha County,868
0500000US31129,31129,NE,Nuckolls County,525
0500000US31131,31131,NE,Otoe County,1489
0500000US31133,31133,NE,Pawnee County,400
0500000US31135,31135,NE,Perkins County,301
0500000US31137,31137,NE,Phelps County,827
0500000US31139,31139,NE,Pierce County,674
0500000US31141,31141,NE,Platte County,2920
0500000US31143,31143,NE,Polk County,408
0500000US31145,31145,NE,Red Willow County,1100
0500000US31147,31147,NE,Richardson County,973
0500000US31149,31149,NE,Rock County,186
0500000US31151,31151,NE,Saline County,1526
0500000US31153,31153,NE,Sarpy County,10294
0500000US31155,31155,NE,Saunders County,1524
0500000US31157,31157,NE,Scotts Bluff County,5645
0500000US31159,31159,NE,Seward County,1252
0500000US31161,31161,NE,Sheridan County,831
0500000US31163,31163,NE,Sherman County,368
0500000US31165,31165,NE,Sioux County,192
0500000US31167,31167,NE,Stanton County,449
0500000US31169,31169,NE,Thayer County,551
0500000US31171,31171,NE,Thomas County,99
0500000US31173,31173,NE,Thurston County,1777
0500000US31175,31175,NE,Valley County,479
0500000US31177,31177,NE,Washington County,1405
0500000US31179,31179,NE,Wayne County,997
0500000US31181,31181,NE,Webster County,447
0500000US31183,31183,NE,Wheeler County,88
0500000US31185,31185,NE,York County,1357
0500000US32001,32001,NV,Churchill County,3371
0500000US32003,32003,NV,Clark County,311352
0500000US32005,32005,NV,Douglas County,4631
0500000US32007,32007,NV,Elko County,5329
0500000US32009,32009,NV,Esmeralda County,117
0500000US32011,32011,NV,Eureka County,189
0500000US32013,32013,NV,Humboldt County,1982
0500000US32015,32015,NV,Lander County,674
0500000US32017,32017,NV,Lincoln County,675
0500000US32019,32019,NV,Lyon County,6289
0500000US32021,32021,NV,Mineral County,801
0500000US32023,32023,NV,Nye County,6724
0500000US32027,32027,NV,Pershing County,847
0500000US32029,32029,NV,Storey County,316
0500000US32031,32031,NV,Washoe County,56064
0500000US32033,32033,NV,White Pine County,1220
0500000US32510,32510,NV,Carson City,6727
0500000US33001,33001,NH,Belknap County,5949
0500000US33003,33003,NH,Carroll County,4896
0500000US33005,33005,NH,Cheshire County,6078
0500000US33007,33007,NH,Coos County,4072
0500000US33009,33009,NH,Grafton County,8463
0500000US33011,33011,NH,Hillsborough County,31972
0500000US33013,33013,NH,Merrimack County,10532
0500000US33015,33015,NH,Rockingham County,12681
0500000US33017,33017,NH,Strafford County,9094
0500000US33019,33019,NH,Sullivan County,4016
0500000US34001,34001,NJ,Atlantic County,37734
0500000US34003,34003,NJ,Bergen County,63789
0500000US34005,34005,NJ,Burlington County,27083
0500000US34007,34007,NJ,Camden County,60385
0500000US34009,34009,NJ,Cape May County,10964
0500000US34011,34011,NJ,Cumberland County,26321
0500000US34013,34013,NJ,Essex County,126492
0500000US34015,34015,NJ,Gloucester County,22402
0500000US34017,34017,NJ,Hudson County,104660
0500000US34019,34019,NJ,Hunterdon County,5431
0500000US34021,34021,NJ,Mercer County,39066
0500000US34023,34023,NJ,Middlesex County,69642
0500000US34025,34025,NJ,Monmouth County,43866
0500000US34027,34027,NJ,Morris County,26615
0500000US34029,34029,NJ,Ocean County,64493
0500000US34031,34031,NJ,Passaic County,85671
0500000US34033,34033,NJ,Salem County,7868
0500000US34035,34035,NJ,Somerset County,17318
0500000US34037,34037,NJ,Sussex County,8460
0500000US34039,34039,NJ,Union County,58425
0500000US34041,34041,NJ,Warren County,8708
0500000US35001,35001,NM,Bernalillo County,107909
0500000US35003,35003,NM,Catron County,810
0500000US35005,35005,NM,Chaves County,13974
0500000US35006,35006,NM,Cibola County,6712
0500000US35007,35007,NM,Colfax County,2525
0500000US35009,35009,NM,Curry County,9216
0500000US35011,35011,NM,DeBaca County,378
0500000US35013,35013,NM,Dona Ana County,53719
0500000US35015,35015,NM,Eddy County,8674
0500000US35017,35017,NM,Grant County,6308
0500000US35019,35019,NM,Guadalupe County,955
0500000US35021,35021,NM,Harding County,95
0500000US35023,35023,NM,Hidalgo County,1129
0500000US35025,35025,NM,Lea County,12179
0500000US35027,35027,NM,Lincoln County,3500
0500000US35028,35028,NM,Los Alamos County,720
0500000US35029,35029,NM,Luna County,6601
0500000US35031,35031,NM,McKinley County,25540
0500000US35033,35033,NM,Mora County,1130
0500000US35035,35035,NM,Otero County,12945
0500000US35037,35037,NM,Quay County,2044
0500000US35039,35039,NM,Rio Arriba County,8953
0500000US35041,35041,NM,Roosevelt County,4006
0500000US35043,35043,NM,Sandoval County,20441
0500000US35045,35045,NM,San Juan County,19749
0500000US35047,35047,NM,San Miguel County,6856
0500000US35049,35049,NM,Santa Fe County,20463
0500000US35051,35051,NM,Sierra County,2940
0500000US35053,35053,NM,Socorro County,4181
0500000US35055,35055,NM,Taos County,7354
0500000US35057,35057,NM,Torrance County,4001
0500000US35059,35059,NM,Union County,705
0500000US35061,35061,NM,Valencia County,13746
0500000US36001,36001,NY,Albany County,35585
0500000US36003,36003,NY,Allegany County,7836
0500000US36005,36005,NY,Bronx County,405516
0500000US36007,36007,NY,Broome County,30417
0500000US36009,36009,NY,Cattaraugus County,11014
0500000US36011,36011,NY,Cayuga County,9236
0500000US36013,36013,NY,Chautauqua County,23921
0500000US36015,36015,NY,Chemung County,12390
0500000US36017,36017,NY,Chenango County,7248
0500000US36019,36019,NY,Clinton County,10701
0500000US36021,36021,NY,Columbia County,7519
0500000US36023,36023,NY,Cortland County,7230
0500000US36025,36025,NY,Delaware County,7613
0500000US36027,36027,NY,Dutchess County,25588
0500000US36029,36029,NY,Erie County,126912
0500000US36031,36031,NY,Essex County,4532
0500000US36033,36033,NY,Franklin County,8235
0500000US36035,36035,NY,Fulton County,7878
0500000US36037,36037,NY,Genesee County,6475
0500000US36039,36039,NY,Greene County,7278
0500000US36041,36041,NY,Hamilton County,463
0500000US36043,36043,NY,Herkimer County,9968
0500000US36045,36045,NY,Jefferson County,16468
0500000US36047,36047,NY,Kings County,535092
0500000US36049,36049,NY,Lewis County,4191
0500000US36051,36051,NY,Livingston County,8072
0500000US36053,36053,NY,Madison County,7421
0500000US36055,36055,NY,Monroe County,106742
0500000US36057,36057,NY,Montgomery County,9610
0500000US36059,36059,NY,Nassau County,82192
0500000US36061,36061,NY,New York County,274651
0500000US36063,36063,NY,Niagara County,26152
0500000US36065,36065,NY,Oneida County,35553
0500000US36067,36067,NY,Onondaga County,65822
0500000US36069,36069,NY,Ontario County,10240
0500000US36071,36071,NY,Orange County,46624
0500000US36073,36073,NY,Orleans County,5905
0500000US36075,36075,NY,Oswego County,19549
0500000US36077,36077,NY,Otsego County,8124
0500000US36079,36079,NY,Putnam County,5844
0500000US36081,36081,NY,Queens County,307866
0500000US36083,36083,NY,Rensselaer County,17978
0500000US36085,36085,NY,Richmond County,62030
0500000US36087,36087,NY,Rockland County,46260
0500000US36089,36089,NY,St. Lawrence County,17225
0500000US36091,36091,NY,Saratoga County,14094
0500000US36093,36093,NY,Schenectady County,17158
0500000US36095,36095,NY,Schoharie County,3802
0500000US36097,36097,NY,Schuyler County,2684
0500000US36099,36099,NY,Seneca County,4322
0500000US36101,36101,NY,Steuben County,12546
0500000US36103,36103,NY,Suffolk County,111341
0500000US36105,36105,NY,Sullivan County,12240
0500000US36107,36107,NY,Tioga County,6141
0500000US36109,36109,NY,Tompkins County,17022
0500000US36111,36111,NY,Ulster County,23815
0500000US36113,36113,NY,Warren County,7479
0500000US36115,36115,NY,Washington County,6479
0500000US36117,36117,NY,Wayne County,9296
0500000US36119,36119,NY,Westchester County,95327
0500000US36121,36121,NY,Wyoming County,3701
0500000US36123,36123,NY,Yates County,3340
0500000US37001,37001,NC,Alamance County,25014
0500000US37003,37003,NC,Alexander County,5401
0500000US37005,37005,NC,Alleghany County,2203
0500000US37007,37007,NC,Anson County,5716
0500000US37009,37009,NC,Ashe County,4307
